1 sao choNJV, 1 sao cho Tiki về cách xử lý rườm rà và ko hề có cách giải quyết nàocả, 1 sao cho việc mình tới bưu cục NJV và thấy hàng điện thoại của mình nằm trong <aspect> hộp </aspect> nhàunát, ẩm ướt và nằm trong đống hàng vứt xó dướiđất. Super thất vọng về dịch vụ của Tiki lầnnày. Chắc tôi sẽ tạm ngưng Tiki 1 thời gian vì tâm trạng ko hề vui sau khi đặt 1 món hàng giá trị nhưng lại phải đi gọi đt liêntục, hỏihan, bất an chờ đợi mà ko đc bên Tiki cập nhật bất cứ thông tin gì trên app trong 1 thời giàn dài gần 2tháng.	hộp	0
giao hàng nhanh,máy đẹp,nge rõ <aspect> ,xuất hóa đơn </aspect> nhanh	,xuất hóa đơn	2
<aspect> Sản phẩm </aspect> chấtlượng. Shop gửi hàngnhanh. ThankYou!	Sản phẩm	2
<aspect> sản phẩm </aspect> tốt giao hàng nhanh shop hỗ trợ nhiệttình!	sản phẩm	1
máy34 tiếng rồi nên cho <aspect> đánh giá </aspect> trễ, máyổn, giá hợplý, còn nguyêntem, hàng chính hãng	đánh giá	0
Mìh muar. Đẹp lắm các bạ. <aspect> Chơi game </aspect> mượt khỏibàn. Mìh mua lúc black friday nên rẻlém.	Chơi game	2
Máyđẹp, hàilòng, giao đúnghẹn. <aspect> Đóng gói </aspect> hộp kín	Đóng gói	2
<aspect> Giao hàng </aspect> nhanh, máy sử dụngtốt. Hàng chính hãngVN/A	Giao hàng	2
Khá ổn so với <aspect> giá tiền. </aspect> Màn hình cảm ứng lúc thì rất nhạy lúc thì hơiđơ, chỉ là hơi thôi dùng vẫnổn.	giá tiền	2
<aspect> Giao hàng </aspect> nhanh. Đóng gói cẩnthận. Máy nguyênseal. Đọc sách rất thích	Giao hàng	2
Tiki giao nhanh hàngchuẩn. Ship thânthiện. Mỗi tội <aspect> màu </aspect> hồng trông ko khác gì <aspect> màu </aspect> trắng mấy: <aspect> màu </aspect> kiểu hơi hồngtím. Mất công chờ đợi <aspect> màu </aspect> hồng mà thất vọng về <aspect> màu </aspect> thui chứ hàng chuẩn lắm nè	màu	0
Máy đẹp, mượt, <aspect> giá </aspect> tốt	giá	2
Mình đã cài quay sốnhanh, nhưng khi mẹ mình thực hiện thì không được Ngoài lỗi này thì điện thoại ổn cầm chắctay, <aspect> tiếng </aspect> trong.	tiếng	1
Điện thoại thì ok sử dụng ngon trong tầmgiá, nhưng tiếc cái là samsung lại cắt giảm cục sạc với <aspect> giao hàng </aspect> khá lâu nhưng đây không phải lỗi của đơn vịbán.	giao hàng	0
Mình ởQ9, tiki giao hàng qua GHN <aspect> hộp đóng gói </aspect> mốpméo, đè bẹp dù bên ngoài có dánHÀNG DỄVỠ. rất quan ngại cho hàng bêntrong, may là khôngsao. Mình mua hàng từ tiki nhiều lầnrồi, mỗi lần qua GHN làthùng/Hộp bên ngoài đều biếndạng, TIKI nên làm việc lai với bênGHN, hoặc là tìm đối tác khác để giao hàngđi.	hộp đóng gói	0
<aspect> Hàng </aspect> new	Hàng	1
sp tốt như môtả, pinkhoẻ, <aspect> máy </aspect> khá mượt	máy	2
Hôm nay đặt hàng xong23 tiếng thì nhận được hàngluôn, hàng đóng góiổn, nguyên đai nguyênkiện, đúng màu ưa thích củabố. Trước mắt <aspect> điện thoại </aspect> rấtOK, không có gì để phàn nàncả, iPhonemà!!!	điện thoại	1
<aspect> sp </aspect> ổn trong tầmgiá.pin roi dễ thay thế	sp	1
Thật sự tiki ngày càng văn minh tronggiao hàng, option giao 2h hoặc trong ngày rất ổncompare with express nàođó, hàng <aspect> đóng gói </aspect> cẩnthận, kèm quick manual củashop, hài lòng	đóng gói	2
Đóng gói cẩnthận, <aspect> giao hàng </aspect> nhanh, chất lượng tốt	giao hàng	2
<aspect> Hàng </aspect> nguyênseal. Đơngiản, phù hợp cho trẻ em dùng	Hàng	1
Mới mua nên cần phải trải nghiệm thêm. <aspect> Máy </aspect> mới siuđẹp, giao hàng nhanh	Máy	2
<aspect> Giá </aspect> hợp lý mà hàng chínhhãng,good. dùng rất ổn định	Giá	2
luôn tin tưởngtiki, <aspect> đóng gói </aspect> kĩcàng, shipper thânthiện, giao hàngnhanh, chất lượng sản phẩm tuyệtvời. Lần đầu mua hàng giá trị trên tiki nhưng rất hàilòng, mình xài 3 4th r k thấy máy rất ok	đóng gói	2
Chữto, mànto, pintốt, dễsử dụng, <aspect> loa </aspect> to, hình thứcđẹp, máy cầmnhẹ, shipped thânthiện, sẽ ủng hộ shop thêm	loa	2
Camera tạm ổn bù lại <aspect> máy </aspect> rất mượt và trơntru. Pin trâu xài rất lâu <aspect> máy </aspect> cũng không nóng gìmấy, thiết kế mặt lưng đơn giản mà sang chảnh nhìn bắtmắt,máy nhẹ cầm nắm rất chắctay. Tất cả những tác vụ hằng ngày rất tốt sẽ dành cho người không đòi hỏi quácao. Nói tóm lại nếu 10 điểm thì Samsung Galaxy A34 được 8,5điểm. Đó là quan điểm và ý kiến riêng của mình	máy	2
<aspect> giao hang </aspect> nhanh, đong goiky, sư dungtôt..	giao hang	2
<aspect> Giao hàng </aspect> rấtnhanh, vỏ hộp không bị bópméo, máy như miêu tả	Giao hàng	2
Điện thoại tốt trong tầmgiá. Camerakhá. <aspect> Giá cả </aspect> rẻ hơn các shop khác mà đăng ký mua trước trả sau được khuyến mãi nhiềunữa. Shop gói hàngkỹ. Tiki giao rấtnhanh.	Giá cả	2
Sản phẩm rất xinh đẹp tuyệtvời, tôi không thể trông đợi gìhơn. Cảm ơn nhà cungcấp, nhà sảnxuất, cảm ơn người bánhàng, cảm ơn sàn thương mại điệntử, cảm ơn người vận chuyển để tôi có cơ hội dùng sản phẩm tốt như thếnày. Hàng đóng gói rấtđẹp. Quả nhiên người bán đã gửi gắm rất nhiều tâm tư và tình cảm trong lúc góihàng. Hộp không có dấu hiệu bịmóp, chứng tỏ <aspect> bộ phận vận chuyển </aspect> đã nâng như nângtrứng, hứng như hứnghoa. Xin nghiêng mình cảm ơn vì tấtcả. Thời gian vận chuyển rất hợplí. Tôi đã đặt hàng với tâm thế hào hứng chờ đợi để được trải nghiệm sản phẩm và tôi không hề bị chờ mỏicổ. Có thể thấy bên vận chuyển không quản ngại thời tiết và đường xá xa xôi để đưa sản phẩm cho tôi trong thời gian ngắnnhất.	bộ phận vận chuyển	2
<aspect> Hàng </aspect> ok	Hàng	1
Sau 1 tuần dùngqua, mình cảm thấy máy khá đángtiền, đáp ứng được những nhu cầu thường ngày như XemPhim, ĐọcTruyện,, Game bìnhthường. Dòng máy này hơi hiếm nơi bánỐp, Bao da nên phải đặt mua từ các trang web HảiNgoại. Máy có tặng 1 miếng dán bảo vệ mànhình, nhưng nếu cóthể, nếu bạn có đặt mua Ấp Bao da nên mua sẵn miếng dán màn hình cường lực khác để sơ cuado vận chuyển thường mất thờigian vì ở Sài Gòn rất hiếm có loại phùhợp. Cảm ứng vuốt mượt hơn sau khi có miếngdán. Máy dùng lâu nhưng không bịnóng. Thíchnè!Google,Email, Hệ điều hành mọi thứ trơntru, xàiêm, không lỗilầm. Pin sử dụng liên tục xem video và chơi game cũng được nữangày. Sạc đầy khoảng vàitiếng. <aspect> Loa </aspect> âm thanh nghe bìnhthường, ngoài ra có thể cài thêm ứng dụng tăng volume dễdàng. Máy Không có VânTay, nhưng dùng nhận diện gương mặt rấtnhạy. Hình thức đóng gói lúc nhận hàng tàmtạm, vì mình ở SG nên mong nhà phân phối HN ngoài việc bọc bao nilon giảm sốc rồi thì nên bỏ thêm vào thùng giấynữa, cho cảm giác yên tâmhơn.	Loa	1
Máy cấu hình cao mà <aspect> chơi liên quân </aspect> ko mượt	chơi liên quân	0
<aspect> bán </aspect> sai màu	bán	0
Sản phẩmtốt, hàng chínhhãng. Rẻ so vớichất lượng. <aspect> Giao hàng </aspect> lâuquá, mình bị trễ 3ngày.	Giao hàng	0
<aspect> Sản phẩm </aspect> đời cũquá, nhà bán không tứ vấn thoing tin kỷ trên hệ thóing	Sản phẩm	0
<aspect> pin </aspect> bị tuộtnhanh. máy mới mua mà <aspect> pin </aspect> không đủ xài 1 ngày dù chỉ ở chế độchờ. Máy mau nóng cựckỳ, chỉ thực hiện cuộc gọi chưa đầy 5 phút máy đã nóng muốn phỏngtay. Tôi đã thực hiện tắt hết các chức năng nhưBluetooth,location, nhưng máy vẫn nóng lên rất nhanh khi sửdụng. Cần tìm nơi bảohành.	pin	0
Sptốt, <aspect> pin </aspect> lâu. Nhưng k biết nhập quay số nhanh và tắt tiếng nói của đt thếnào? Bác nào biết giúp e vớiạ.	pin	2
Hàng mua bị lỗi Reset counter và panic full sau 3 ngàydùng. Gọi lên tiki để đổi trả thì bị bên GHN không chấp nhận thu hồihàng, tiki làm việc lại với bên GHN 7 ngày thì cũng chả được rồi phải làm khách hàng đợi thêm 7 ngày nữa để làm việc lại với bên vận chuyểnkhác. Tới lúc thu hồi được hàng thì báo đổi mới nhưng do hết hàng nên muốn hoàn tiền cho mình nhưng mình khôngchịu, nhưng trong khi mình lên tiki xem thì thấy vẫn cònhàng??? Rồi phải gọi lần nữa thì mới chịu đổi cho cáimới. Chung quy lại <aspect> hậu mãi </aspect> tiki quá thấtvọng, chỉ vì lỗ hổng bộ phận mà làm ảnh hưởng khách hàng quá nhiều và cũng chẳng có hướng xử lý nào cụ thểcả. Như kiểu kh muốn đổi cho KHvậy. Quá thấtvọng!	hậu mãi	0
Mở đt phải cập nhật lâu chừng40p. Hơi tiếc là chân sạc ko phải typC. Sạc lâuđầy, có sạc nokia theo kèm mà cắm rất nóng cả máy và <aspect> củ sạc. </aspect> Ông ba dùng đk trong tầmgiá.	củ sạc	0
Sau khi sử dụng 1 tuần thì nhậnxét: <aspect> Máy </aspect> mới, đọc rõchữ, đèn nền dịumắt. Bạn giao hàng rất nhiệttình, chuđáo. Rấtthích. Sẽ quay lại mua lầntới.	Máy	2
<aspect> Sản phẩm </aspect> dùngtốt, pinlâu, về sau thì chưa biết	Sản phẩm	2
Giao hàngnhanh, <aspect> đóng gói </aspect> chắcchắn. Hàng tiki Trading nên yên tâm vềchất lượng. Giátốt, được tặng thêm bao da rất thích	đóng gói	2
<aspect> giao hàng </aspect> nhanh, nhân viên <aspect> giao hàng </aspect> thân thiện	giao hàng	2
Hàng xinhxẻo, âm lượng vừa đủ nhẹnhàng. <aspect> Giá cả </aspect> hợp lý	Giá cả	2
Máy dùng rất thoảimái, <aspect> ánh sáng </aspect> tốt	ánh sáng	2
<aspect> Giao hàng </aspect> nhanh, đóng gói cẩnthận. Sản phẩm đúng như thông tin đăngbán.	Giao hàng	2
<aspect> Giao hàng </aspect> nhanh quálun, hàng bọc cẩnthận, màu sắc màn hình khá nét và đẹp?	Giao hàng	2
<aspect> Điện thoại </aspect> sử dụngtốt. Giárẻ, chấtlượng. Phù hợp với nhu cầu củamình. Máymuợt, Lướt webnhanh. Rất ổn	Điện thoại	2
Chữ rõnét. Lâu hết <aspect> pin. </aspect> Rất đáng mua nếu chăm đọc	pin	2
<aspect> sản phẩm </aspect> ổn, giao hàng chínhHãng. Shop cần có tính năng chat để hỗ trợ khách hàng tốthơn.	sản phẩm	1
<aspect> Máy </aspect> kháổn: Màn hìnhlớn, pin cựctốt, giao diện chưa thân thiệnlắm. Mức độ hoàn thiện đạt mứckhá. <aspect> Máy </aspect> tặng kèm Bao silicon bảo vệmáy.	Máy	1
Giao hàng đóng gói cẩnthận, <aspect> máy </aspect> dùng ổn với tầmgiá, thỉnh thoảng hơi lag	máy	2
Tiki có hệ thống vậnchuyển, shipper riêng nên khi đặt hành điện tử giá trị cao rất yêntâm. Không lo tráohàng, nhận hàng phải cóotp. Đặt hành lúc 22hkhuya, hôm sau sáng 9h30 đã nhậnđược. Gói băng keokỹ, sp được niêm phong thêm bằng keo củatiki, nếu đã bị gỡ là biếtngay. Nguyênseal, phụkiện, bảo hành đầyđủ. <aspect> Màu hồng </aspect> trên thị trường hiếm với mắc hơn các màu còn lại tầm12tr nhưng trên tiki same samenhau. Đã v trả góp không tốn đồng phínào. <aspect> Màu hồng </aspect> siêu cưng luôn ámng, dùng được 2 tuầnrồi, check máy chính hãng bảo hành đầy đủnhe.	Màu hồng	2
Giao nhanh đúnghẹn, <aspect> đóng gói </aspect> cẩnthận. Máy đẹp khámượt, phù hợp với giá tiền và nhu cầu họconline. Ốp tặng kèm rất ưng 	đóng gói	2
<aspect> Máy </aspect> xịn, shop hỗ trợ nhiệt tình	Máy	2
giao hàng rất đúnghẹn. đóng gói chắcchắn. <aspect> giá thành </aspect> vừa phải hi vọng là dùng sẽ ổn	giá thành	2
Đánh giá 1 sao vì shipper quá bố. <aspect> Shipper </aspect> khó chịu với khách vì phải ship sáng chủnhật, bắt khách lần sau đặt tối thứ7. hết chỗnói. Việc khách đặt giao nhanh là quyền củakhách, ông muốn ship thì cho người kháclàm.	Shipper	0
<aspect> Giao hàng </aspect> nhanh. Máy còn nguyênseal. Có ốp da chínhhãng. Lần đầu mình dùng kindle thấy tác vụ không được mượt khi dùngsmartphone, thấy hơi giật giật không biết là bình thường hay máy mình có vấn đề gìak?	Giao hàng	2
shop uy tin, sản phẩm đúng mô tả, chất lượng giá cả hợplý, <aspect> giao hang </aspect> nhanh	giao hang	2
A giao hàng rất ok Nhiệt tình vui tính <aspect> giao hang </aspect> nhanh	giao hang	2
đúng như hàng đã đặt chất lượng tốt, <aspect> đóng gói </aspect> kỹ.!!!	đóng gói	2
Rất tốt trong <aspect> tầm giá, </aspect> giao hàng nhanh	tầm giá,	2
mình đã dùng 1tuần. mình mua trả góp qua thẻ tíndụng, đặt vào buổi trưa tầm12 tiếng sau có máyluôn. <aspect> máy </aspect> chínhhãng, chấtlượng, hiện tại đã được 1 tuần nhưng trộm vía <aspect> máy </aspect> chưa có vấn đềgì. pin khátrâu, dùng tròn 2 ngày mới hết sạchpin. cảm ơn tiki ạ	máy	1
Shop <aspect> giao hàng </aspect> nhanh. Phản hồi thông tin nhanhchóng. Điện thoại dùng ổn so với giá tiền	giao hàng	2
Bị sọc <aspect> màn hình. </aspect> Từ lúc mở box ra đã thấy nhưng chủ quan k quayclip. K biết có đổi đc không	màn hình	0
máyđẹp, mànđẹp. <aspect> thiết kế nút bấm </aspect> chắc chắn và cho cảm giác cầm đằmtay. shop chăm sóc nhiệttình. nếu có sản phẩm ưng ý sẽ ủng hộ tiếp	thiết kế nút bấm	2
Kindle ppw thì tuyệt vời khỏi bànrồi, đặc biệt bản ppw 5 này có quá nhiều nâng cấp xứng đáng để mà mình bỏ thêm gần 1 triệu nữa thay vì mua ppw4. Shop bán hàng vô cùng cótâm, đặt bản thường không có bao da nhưng shop gửi <aspect> bản kid </aspect> có baoda, mà lại đúng màu đen mà mình thích nữa chứ	bản kid	1
máyđẹp, <aspect> giao hàng </aspect> đảmbảo, giao hàngnhanh, nghiêm túc tôn trọng nghiêm chỉnh chấp hành5k.	giao hàng	2
Tương đối ổnđịnh, màn <aspect> chiều dài </aspect> hơi dưthừa.	chiều dài	1
Sản phẩmtốt, được tặng kèm <aspect> bao da, </aspect> giao hảng rấtnhanh.	bao da,	2
Đẹptuyệt. Đóng gói cẩnthận. Mới đặt chiềuqua, lại còn quá giờ hành chính mà trưa nay đã nhận đượcrồi. <aspect> Ship </aspect> nhanh thật lợi hại	Ship	2
<aspect> Giao </aspect> nhanh, an tâm khi nhậnhàng. Đóng gói thì như cái đống chà nhìn mắc cườiquá.....điện thoại cả hơn 10tr chứ ít gì vẫn	Giao	1
Máyđẹp. <aspect> Chất lượng </aspect> tốt. Vận chuyểnnhanh. Rất hàilòng. Cám ơnTiki.	Chất lượng	2
<aspect> Hàng </aspect> giao vẫn nguyên seal. Dễ sử dụng. Mua đồ điện tử cứ mua tiki là yên tâm	Hàng	2
Pin tuột khá nhanh Lướt web siêuchậm. Nói chung <aspect> giá </aspect> này thì cũng ko lấy làm thất vọng	giá	1
<aspect> Đóng gói </aspect> cẩnthận. Xài ổn lắmnha. Hàng đập hộp mới kẻng	Đóng gói	2
Sản phẩmok. <aspect> bộ nhớ </aspect> to mua về cho bố mẹ dùngok.nới chung máy này ko cho2igames.dùng cơ bản youtube cựcmượt. <aspect> bộ nhớ </aspect> lớn.	bộ nhớ	2
Giao hàng bảomật, máyđẹp, đúng với chính hãng Apple ViệtNam, giao hàngnhanh, rất hài lòng với <aspect> dịch vụ </aspect> của Tiki	dịch vụ	2
<aspect> Hàng </aspect> gửi sai màu mình lựa chọn nhưng chất lượng thì tạm ổn	Hàng	0
Sản phẩm <aspect> đóng gói </aspect> cẩnthận. Tặng kèm ốp rấtokela. Unbox xong cover lại luôn	đóng gói	2
Máy mớikeng. Cấu hình ok ngonlành, màn hìnhđẹp,mượt. Đóng góikỹ, <aspect> vận chuyển </aspect> nhanh. Giátốt. Chỉ mỗi cái là không biết đăng ký bảo hành thếnào. Cám ơnshop.	vận chuyển	2
Shop giao hàngnhanh, đúng <aspect> hàng </aspect> chính hãng	hàng	1
Đóng gói cẩn <aspect> thận,giao hàng </aspect> nhanh, bạn shipper dểthương. Máy mới còn nguyêntem. Đây là lần đầu tiên mình mua 1 món giá trị thế này trêntiki. Sẻ tiếp tục trung thành với tiki	thận,giao hàng	2
Hàng chínhhãng, nhờ11/11 săn được <aspect> giá </aspect> rất tốtluôn! Giao hàng nhanh nhưđiện, đặt chiều hôm trước sáng hôm sau đã giao dù ko đặtTikiNow. Đt đẹp lắm lắmạ! Cảm ơn Tiki rất nhiềuuu	giá	2
<aspect> Hàng </aspect> còn nguyêntem, máyổn, với tầm giá này load cũng có chậm chút là đúng rồiạ.	Hàng	1
Tốt trong <aspect> tầm giá, </aspect> màn ko đẹplắm, tốc độ ko mượtlắm, đk cái đa nhiệm cũng ok	tầm giá,	2
máy chắcchắn, màn hìnhsáng, <aspect> pin </aspect> lâu loa torõ, đèn <aspect> pin </aspect> sáng	pin	2
Tiki <aspect> giao </aspect> hàng sp là ip rấttốt. Chế độ bảo mật cao đối với đơn hàng có giátrị, là khách hàng mình luôn yên tâm về hàng chuẩn chính hãng va không lo gặp hành giả như tiki đã camkết. Hàng <aspect> giao </aspect> nguyênđai, nguyên kiện và bảo mật cao khi đến tayKH.	giao	1
<aspect> sản phẩm </aspect> vừa túi tiền giao hàngnhanh,tốt................	sản phẩm	2
Dịch vụkém, giao hàng chậm hơn 1 tuần nhưng không đc thông báo rõràng. Hàng mua gần 25tr mà giống hàng chợ25k, nhìn cách <aspect> đóng gói </aspect> và vận chuyển ra thùng hàng bung bét thế kia là hiểu cách làm ăn rasao. Sẽ không mua lại lần2!	đóng gói	0
nhiều <aspect> tính năng </aspect> hay	tính năng	2
Shop <aspect> giao hàng </aspect> nhanhchóng, hỗ trợ nhiệttình. Hàng đóng gói chắcchắn, nghe gọi chấtlượng. Dùng pinsạc, sạcnhanh, dễ sử dụng	giao hàng	2
Mua lần đầu bắt đặt trc thì tiki không giaohàng, cũng đợi mãi khiếu nại hoài mới được chấp nhận huỷ đơn để hoàntiền. Lần 2 có tiki now thì <aspect> giao </aspect> nhanhhơn. Nguyên seal chất lượngtốt. Up cái ảnh ko liên quan lắm nhưng mà đt đang dùng nên ko biết chụp ảnh sao:	giao	2
Tiki giao hàng đúnghẹn. Cẩnthận. <aspect> Máy </aspect> nguyênseal, thêm cái tem dán ngoài vỏ của tikinữa. Mà cái hộp giờ mỏng lét dính bàn tay cục súc của mình nó đã văng khỏi hộp ngay phút mở màn làm cấn 1 ít ở khung khung nhôm nên dễ cấn lắmđó mn khi bóc nhớ cẩn thận 	Máy	1
Máynhẹ, sóngtốt, <aspect> đàm thoại </aspect> tiếng rõràng, phím bấm mềm dễbấm.	đàm thoại	2
Chất lượng phù hợp với giábán. Camera hoạt độngtốt, <aspect> màn hình </aspect> to. Phù hợp với người chỉ sử dụng các ứng dụng cơbản. Không phù hợp chơi game	màn hình	1
Mình không đánh giá về công nghệ vì đã có rất nhiều bạn reviewer hiện nay đã làm việcnày. Mình nhận xét ở đây là giá cả phù hợp với cấu hình của máy và đáp ứng nhu cầu hiện tại củamình. Về máy thì mình thấy khá cứngcáp, đẹp cộng với bao da nhìn xịnsò. Qua đánh giá này nhờ TIKI gửi lời cám ơn đến bạn giaohàng. Mình đã sử dụng TIKI khi còn là website bán sách và bạn <aspect> giao hàng </aspect> này giao cho mình cũng nhiềunăm. Cách bạn đó <aspect> giao hàng </aspect> rất tậntình, vuivẻ.	giao hàng	2
<aspect> Đóng gói </aspect> chắc. Hàng giaonhanh, đảm bảo chất lượng	Đóng gói	2
Giao hàngnhanh. Đóng gói cẩnthận. <aspect> Hàng </aspect> nguyên seal	Hàng	1
<aspect> Điện thoại </aspect> đẹp và ổn trong tầm giá.	Điện thoại	2
<aspect> Sản phẩm </aspect> tốt. Giao hàng nhanh	Sản phẩm	2
Oasis 3 nhưng tem dán lại ghi ppw <aspect> Giao hàng </aspect> chậm 2 tiếng nhưng thôi Tết nên bỏqua. Máy ok dùng ổn chưa thấy vấn đềgì.	Giao hàng	0
Máy mỏng nhưng chăcchắn, nhẹtay. Tự động xoay màn hình và switch chức năng 2 nút chuyển trang rất thuận tiện <aspect> Giao hàng </aspect> nhanh, package đảm bảo	Giao hàng	2
10điểm, <aspect> máy </aspect> dùngtốt. Mua về học tập làm việc thao tác cơ bản thì <aspect> máy </aspect> này quátốt.	máy	2
<aspect> máy </aspect> đẹp giá cả phải chăng <aspect> máy </aspect> dùng ok lướt mượt mà	máy	2
Hàng nguyênseal, <aspect> giao hàng </aspect> nhanh Cảm ơnTiki.	giao hàng	2
<aspect> Hàng </aspect> chínhhãng, rất ưng luônnha. Không lỗi lầmgì, tiki giao nhanh và bảomật, đúng OTP mới được nhận hàng	Hàng	1
<aspect> Hang giao </aspect> nhanh, nguyen seal	Hang giao	2
<aspect> Đóng </aspect> ổnđịnh,phát wifimạnh.độ bền chưa biết	Đóng	2
dịch vụ hỗ <aspect> trợ khách </aspect> hàngtệ.Nhờ hỗ trợ bổ sung thông tin hoáđơn, lại báo đơn hàng đang giao không bổ sungđược? Vẫn không hiểu ai nghĩ ra qui trình việc xuất hoá đơn và giao hàng là liên quan nhau không được chỉnhsửa?? Đánh giá chất lượng dịch vụ dựa vào sựcố, còn muốn tất cả theo qui trình củamình, không hỗ trợ được thì khỏi cầncskh, đưa con bot ra là đượcrồi, để cho dùng nói chuyến với máythôi.	trợ khách	0
Hàng chính hãngmobell.máy đẹp cứngcáp.shop <aspect> giao hàng </aspect> nhanh. Giá cả ôk	giao hàng	2
<aspect> Máy </aspect> đẹp..mượt mà 	Máy	2
Sản phẩm được giaonhanh, đóng gói cẩn thậncó bọc chống sốc và <aspect> hộp </aspect> chắcchắn, phụ kiện đầyđủ. Cảm ơn shop và mong shop tiếp tục phát huy 	hộp	2
Camera chụpđẹp,hình <aspect> ảnh </aspect> sắcnét. Điện thoại màu sắc đẹp, chất lượngtốt,nên mua	ảnh	2
Đã nhận hàng đúng như đãxem. Chất lượngtốt, <aspect> đóng giói </aspect> cẩnthận. Rất vui khi nhận đuọc hàng đúng như Tiki chàobán. Sẻ ủng hộ lầnsau.	đóng giói	2
Máy mới full boxđẹp, đúng như hình <aspect> sản phẩm </aspect> , hàng chính hãng samsung lại còn tặng kèm baoda.	sản phẩm	2
<aspect> giao </aspect> nhanh hơn dựkiến, máy xàiổn.	giao	2
<aspect> Máy </aspect> ổn, chỉ là ramthấp, màn hình hiển thị hơi nhạtnhòa, màu kotươi.	Máy	1
Hàngtốt, đúng môtả, quà tặng đầyđủ. Đây là lần đầu tiên mình sử dụng kindle trải nghiệm quá tuyệt khi mình có thể vừa nằm trên giường vừa đọc đượcsách, shop cũng tặng cho một cái bao danữa, mình trừ 1 sao vì bên <aspect> ship </aspect> chậm mất mộtngày.	ship	0
shop tư vấn phục vụ tốt.giao hàng siêu nhanh <aspect> .sản phẩm </aspect> nguyên seal.hài lòng cách phục vụ của shop 	sản phẩm	2
<aspect> Hang </aspect> chinh hang me m rat thich	Hang	2
<aspect> sp </aspect> chínhhãng.4g căngđét.shop giao hàng nhanh.pintốt. loa to	sp	1
Máyxịn, shop <aspect> hỗ trợ </aspect> nhiệt tình	hỗ trợ	2
Máy cứng cáp ko lỗi <aspect> giá </aspect> đợt giảm này rẻ gần triệu 	giá	1
<aspect> Hàng </aspect> chính hãng Samsung	Hàng	1
Săn sale rẻ hơn mộtchút, <aspect> máy </aspect> chínhhãng, giao hàngkhá, ko phải quánhanh, không có gì để chê	máy	1
<aspect> Sản phẩm </aspect> và dịch vụ hỗ trợ từ nhà cung cấp khá tốt	Sản phẩm	2
Điện thoại mua bị hư <aspect> phím, </aspect> phím số 6 ko thể nhấndc, nên ko thể gọi cho bất kì nào có số 6được. Bây giờ mình biết liên hệ giải quyết vấn đề rasao??	phím,	0
<aspect> Máy </aspect> đẹp hợp với người lớntuổi. Nghe gọi torõ. Giátốt.Đóng gói rất kĩ có cái máy nhỏ xíu mà đóng hộp tođùng.	Máy	2
ok, mình dùng dc 1 tuần thì mih nhận thấy nhưsau: đầu tiên thấy máy khá dày nhưng vẫnok, khác biệt tạo điểm nhấn so vs mn xung quanh máy <aspect> pin </aspect> rấttrâu,mượt, chơi đtcl dc âm thanhto, rõ máy chống nước nhưng nước vẫn vào loadc, mih đi ship hôm trờimưa, nước vào loa bịrè, cho vào thùng gạo là lại ok chụp ảnh thì k dc đẹplắm, nhưng mà chấp nhận vì mih cx k thích chụp ảnh đây là những j mih nhậnthấy, mih k dc trả tiền để viết những dòng này:	pin	2
<aspect> Sản phẩm </aspect> lỗi. Màn hình cảm ứng bị giật giật ko thao tác được	Sản phẩm	0
Hộpmóp, 2 <aspect> cục pin </aspect> ko dc bọc trong túi nilon mà rơi lủng lẳng trong hộp như đã có ng bóc hộp và ko thấy thẻ bảo hành	cục pin	0
Tiki giao hàngnhanh. Sản phẩm chính hãngvn/a. Giátốt, có thêm chương trình giảm nhờ mua hàng qua thẻ tíndụng. Iphone 13 tốc độnhanh, camera chụpđẹp, lựa chọn phù hợp túitiền, đầy đủ <aspect> công nghệ </aspect> mới. Xứng đáng nâng cấp nếu đang dùng bản iPhone X hoặc cũhơn.	công nghệ	2
<aspect> Sản phẩm </aspect> ok,.giá hợplý..rất đángmua. shop phục vụtốt, thời gian giao hàngnhanh.	Sản phẩm	1
Cực kì không hài lòng về cách đóng hàng của Tiki với sản phẩm có giá trị lớn nhưiPhone. Đóng hàng cẩuthả, vận chuyển mópméo, biến dạng cạnh hộpiPhone. <aspect> Nhân viên giao hàng </aspect> cũng không đối soát khi giao đối với sản phẩm có giá trịlớn. Cực kì không hàilòng!!!	Nhân viên giao hàng	0
S ả <aspect> đóng gói </aspect> kỹ, hàng nguyênseal, trải nghiệm ban đầutốt, thanksshop!	đóng gói	2
Giao hàngnhanh, nhanh hơn cả đơn cường lực và ốplưng, <aspect> chất lượng </aspect> tốt. Dùng ổnđịnh,mượt, lâu lâu dùng lại thiết kế cạnh vuông cũngvui. Hiệu năngổn, chưa quen giao diện mớilắm.	chất lượng	2
Mình đã nhận được hàng theo đúnglịch trình, mới <aspect> sử dụng </aspect> thì thấyok. Cảm ơn Tiki và Shop	sử dụng	2
Mình ở nội thành Tphcm  đặt giao TikiNOW nên tốc độ như tênlửa: Từ lúc xác nhận đến nhận máy chưa đầy 3tiếng. BOX gói Oke  thêm Hộp chống shock của Apple nên chảsợ. Còn máy thì mình đã dùng từ5S,8Plus... nên hàng chính hãngVN/A lần này xác suất bị Lỗi là rấtnhỏ. Trải nghiệm nửa ngàyoke: <aspect> Chụp ảnh </aspect> đẹp hơn thế hệtrước, Loa ngoài to và sắcnồi. Đểthêm!	Chụp ảnh	2
